Taxon name,Date observed,Description,Place name,Latitude,Longitude,Tags
Bacteria;Chloroflexi;Thermomicrobia;AKYG1722;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Fibrobacteres;Fibrobacteria;possible_order_07;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavitalea;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae;Lutispora;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;EC3;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlorobi;Ignavibacteria;Ignavibacteriales;BSV40;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Rhodovastum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Brevifollis;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;SHA-43;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Acidobacteria;Subgroup_3;Unknown_Family;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Candidatus_Magnetobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Nitrospirae;Nitrospira;Nitrospirales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;08D2Z94_hypersaline_microbial_mat_group;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Viridibacillus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;I-8;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlorobi;Chlorobia;Chlorobiales;Chlorobiaceae;Chlorobium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;H2-104-2;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Lentisphaerae;c5LKS8;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Deinococcus-Thermus;Deinococci;Deinococcales;Deinococcaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;SAR202_clade;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;BF195;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Candidatus_Bacilloplasma;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Lentisphaerae;WCHB1-25;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Gemmatimonadetes;Gemmatimonadetes;Kazan-1B-37;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Kribbella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Corallomonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;NS10_marine_group;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Elusimicrobia;Elusimicrobia;Rs-M47;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;Kazan-3B-09;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Chloroflexia;Herpetosiphonales;Herpetosiphonaceae;Herpetosiphon;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Dehalococcoidia;FS117-23B-02;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flexibacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;SBYZ-1017;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;JN18-A94-J;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1_clade;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacterales_Incertae_Sedis;Caldithrix;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Azohydromonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichales_Incertae_Sedis;Candidatus_Endoecteinascidia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Dehalococcoidia;Dehalococcoidales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;10bav-F6;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Planctomycetes;Phycisphaerae;MSB-3A7_sediment_group;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sebaldella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Hyd24-12;unclassified;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Elev-16S-976;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmatales_Incertae_Sedis;Candidatus_Hepatoplasma;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;DTB120;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;BD72BR169;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Acidobacteria;Holophagae;B276-D12;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chloroflexi;Chloroflexia;AKIW781;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Derxia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Epsilonproteobacteria;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Longispora;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Micromonosporales;Micromonosporaceae;Pilimelia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Cytophagia;unclassified;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Sutterella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;Arthronema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;P._palm_C-A_51;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Cyanobacteria;Cyanobacteria;SubsectionIII;FamilyI;Chamaesiphon;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Chlamydiales_Incertae_Sedis;Criblamydia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;SWB04;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Actinoallomurus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Actinobacteria;Streptosporangiales;Thermomonosporaceae;Spirillospora;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Parasporobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ethanoligenens;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Natranaerovirga;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_3;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Haematobacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae;Candidatus_Paraholospora;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Maritimimonas;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Ornithobacterium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae;Candidatus_Xenohaliotis;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfococcus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacula;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae;Leptonema;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Phaeospirillum;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Azorhizobium;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Verrucomicrobia;Verrucomicrobia_Incertae_Sedis;Unknown_Order;Unknown_Family;Candidatus_Omnitrophus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Elusimicrobia;Elusimicrobia;MD2894-B20;unclassified;unclassified;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Andreprevotia;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Anderseniella;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;,5/21/2016,"""Bacteria taxonomic identified by DNA sequencing data avaliable https://github.com/krmaas/weir.farm.bioblitz.2016""",Weir Farm NHS,41.25612,-73.4556,
